鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路108巷1~30號,19.95,住,Missing,Missing,1090306,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,142.04,3,2,2,有,有,9530000,72290,坡道平面,30.96,1500000,Missing,RPRSMLOKMHPFFAH98CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路108巷1~30號,16.6,住,Missing,Missing,1090306,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,123.17,2,2,1,有,有,7450000,64527,坡道平面,30.96,1500000,Missing,RPTSMLOKMHPFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路108巷1~30號,16.6,住,Missing,Missing,1090306,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,123.17,2,2,1,有,有,7500000,65069,坡道平面,30.96,1500000,Missing,RPXSMLOKMHPFFAH96CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路108巷1~30號,16.6,住,Missing,Missing,1090306,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,123.17,2,2,1,有,有,8040000,69841,坡道平面,30.96,1600000,Missing,RPOTMLOKMHPFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路108巷1~30號,16.63,住,Missing,Missing,1090306,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,123.28999999999999,2,2,1,有,有,8300000,73649,坡道平面,30.96,1500000,Missing,RPQTMLOKMHPFFAH98CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路108巷1~30號,16.63,住,Missing,Missing,1090306,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,123.28999999999999,2,2,1,有,有,7700000,67150,坡道平面,30.96,1500000,Missing,RPQNMLPKMHPFFAH48CA
桃園區,房地(土地+建物),桃園市桃園區漢中路108巷1~30號,16.37,住,Missing,Missing,1090306,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,92.32,2,2,1,有,有,6650000,72032,Missing,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPRNMLPKMHPFFAH58CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路91~120號,22.2,住,Missing,Missing,1090306,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,155.92000000000002,3,2,2,有,有,9900000,67222,坡道平面,30.96,1500000,土地及建物分次登記案件。前案土地登記收件字號：;,RPSNMLPKMHPFFAH68CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路91~120號,22.2,住,Missing,Missing,1090306,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,156.54000000000002,3,2,2,有,有,10570000,72225,坡道平面,30.96,1500000,土地及建物分次登記案件。前案土地登記收件字號：;,RPTNMLPKMHPFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區大興西路二段271~300號,72.96,住,Missing,Missing,1081230,土地1建物1車位3,十三層,十七層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1021128,522.35,0,0,0,無,無,41680000,97253,坡道平面,127.71,3300000,Missing,RPUQMLNKMHPFFAH98CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路91~120號,24.02,住,Missing,Missing,1090306,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,165.94,3,2,2,有,有,11400000,72603,坡道平面,30.96,1600000,Missing,RPQNMLNKMHPFFAH28CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路91~120號,22.2,住,Missing,Missing,1090306,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,155.16000000000003,3,2,2,有,有,9880000,67678,坡道平面,29.86,1400000,Missing,RPTNMLNKMHPFFAH58CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路91~120號,22.2,住,Missing,Missing,1090306,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,155.16000000000003,3,2,2,有,有,10200000,68635,坡道平面,29.86,1600000,Missing,RPQNMLOKMHPFFAH38CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路91~120號,22.2,住,Missing,Missing,1090306,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,155.92000000000002,3,2,2,有,有,10000000,67222,坡道平面,30.96,1600000,Missing,RPTNMLOKMHPFFAH68CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路91~120號,22.2,住,Missing,Missing,1090306,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,156.54000000000002,3,2,2,有,有,10550000,72066,坡道平面,30.96,1500000,Missing,RPUNMLOKMHPFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路108巷1~30號,16.63,住,Missing,Missing,1090306,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,123.28999999999999,2,2,1,有,有,7800000,68234,坡道平面,30.96,1500000,Missing,RPOPMLKKMHPFFAH97CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路108巷1~30號,16.63,住,Missing,Missing,1090306,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,123.28999999999999,2,2,1,有,有,7760000,67800,坡道平面,30.96,1500000,Missing,RPPPMLKKMHPFFAH08CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路108巷1~30號,16.63,住,Missing,Missing,1090306,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,123.28999999999999,2,2,1,有,有,7760000,67800,坡道平面,30.96,1500000,Missing,RPQPMLKKMHPFFAH18CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路108巷1~30號,16.6,住,Missing,Missing,1090306,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,123.17,2,2,1,有,有,8000000,68322,坡道平面,30.96,1700000,Missing,RPQRMLTJMHPFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路108巷1~30號,16.6,住,Missing,Missing,1090306,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,123.17,2,2,1,有,有,7900000,68322,坡道平面,30.96,1600000,Missing,RPSRMLTJMHPFFAH76CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路108巷1~30號,16.63,住,Missing,Missing,1090306,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,123.28999999999999,2,2,1,有,有,7750000,66609,坡道平面,30.96,1600000,Missing,RPURMLTJMHPFFAH96CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路91~120號,23.81,住,Missing,Missing,1090306,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,165.77,3,2,2,有,有,10680000,67354,坡道平面,30.96,1600000,Missing,RPQNMLTJMHPFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路91~120號,23.81,住,Missing,Missing,1090306,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,164.67000000000002,3,2,2,有,有,10750000,67873,坡道平面,29.86,1600000,Missing,RPRNMLTJMHPFFAH88CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路108巷1~30號,16.57,住,Missing,Missing,1090306,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,122.97,2,2,1,有,有,7800000,68471,坡道平面,30.96,1500000,Missing,RPOOMLTJMHPFFAH68CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路108巷1~30號,15.93,住,Missing,Missing,1090306,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,119.44,2,2,2,有,有,8180000,75497,坡道平面,30.96,1500000,Missing,RPSPMLTJMHPFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路108巷1~30號,15.93,住,Missing,Missing,1090306,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,119.44,2,2,2,有,有,7380000,66456,坡道平面,30.96,1500000,Missing,RPUPMLTJMHPFFAH76CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路108巷1~30號,19.95,住,Missing,Missing,1090306,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,142.04,3,2,2,有,有,8920000,66799,坡道平面,30.96,1500000,Missing,RPVPMLTJMHPFFAH86CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路108巷1~30號,16.6,住,Missing,Missing,1090306,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,123.17,2,2,1,有,有,7850000,67780,坡道平面,30.96,1600000,Missing,RPWPMLTJMHPFFAH96CA
桃園區,房地(土地+建物)+車位,桃園市桃園區吉安一街181~210號,14.17,住,Missing,Missing,1081213,土地1建物1車位1,二層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070323,126.03999999999999,2,2,1,有,有,9250000,80474,坡道平面,27.25,1300000,Missing,RPUPMLSJMHPFFAH66CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路91~120號,24.02,住,Missing,Missing,1090306,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,166.57999999999998,3,2,2,有,有,10750000,68205,坡道平面,30.96,1500000,Missing,RPOQMLSJMHPFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路91~120號,24.28,住,Missing,Missing,1090306,土地1建物1車位2,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,197.54000000000002,3,2,2,有,有,12770000,70565,坡道平面,61.92,3200000,Missing,RPPQMLSJMHPFFAH88CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路91~120號,24.02,住,Missing,Missing,1090306,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,166.57999999999998,3,2,2,有,有,11100000,70049,坡道平面,30.96,1600000,Missing,RPQQMLSJMHPFFAH98CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路91~120號,24.02,住,Missing,Missing,1090306,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,166.57999999999998,3,2,2,有,有,10980000,69901,坡道平面,30.96,1500000,Missing,RPRQMLSJMHPFFAH09CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路91~120號,24.02,住,Missing,Missing,1090306,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,167.88,3,2,2,有,有,10850000,68205,坡道平面,32.26,1600000,Missing,RPSQMLSJMHPFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路91~120號,22.2,住,Missing,Missing,1090306,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,156.26,3,2,2,有,有,10040000,68156,坡道平面,30.96,1500000,Missing,RPTQMLSJMHPFFAH66CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路91~120號,22.46,住,Missing,Missing,1090306,土地1建物1車位2,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,187.23000000000002,3,2,2,有,有,11750000,69827,坡道平面,61.92,3000000,Missing,RPUQMLSJMHPFFAH76CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路91~120號,22.2,住,Missing,Missing,1090306,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,156.54000000000002,3,2,2,有,有,10790000,73180,坡道平面,30.96,1600000,Missing,RPWQMLSJMHPFFAH96CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路91~120號,22.2,住,Missing,Missing,1090306,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,156.54000000000002,3,2,2,有,有,10060000,67367,坡道平面,30.96,1600000,Missing,RPORMLSJMHPFFAH88CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路91~120號,22.2,住,Missing,Missing,1090306,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,156.54000000000002,3,2,2,有,有,10180000,69119,坡道平面,30.96,1500000,Missing,RPQRMLSJMHPFFAH09CA
桃園區,房地(土地+建物)+車位,桃園市桃園區漢中路91~120號,24.02,住,Missing,Missing,1090306,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090217,166.57999999999998,3,2,2,有,有,10900000,67837,坡道平面,30.96,1700000,Missing,RPPVMLRJMHPFFAH66CA
桃園區,房地(土地+建物)+車位,桃園市桃園區龍城一街61~90號,15.11,住,Missing,Missing,1090218,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080515,120.97999999999999,2,2,1,有,有,6280000,59290,坡道平面,40.36,1500000,Missing,RPWOMLQJMHPFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區龍城一街91~120號,17.03,住,Missing,Missing,1090216,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070601,134.95,2,2,1,有,有,6680000,55497,坡道平面,40.71,1450000,Missing,RPTNMLQJMHPFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路251巷61~90號,38.91,住,Missing,Missing,1090223,土地1建物1車位2,二十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010115,276.64,3,2,2,有,有,25580000,92467,坡道平面,0.0,0,Missing,RPUTMLLMLHPFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區民有十二街1~30號,38.27,住,Missing,Missing,1090311,土地1建物1車位2,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030520,248.57,4,2,2,有,有,15700000,63161,坡道平面,59.64,0,Missing,RPORMLLJMHPFFAH18CA
桃園區,房地(土地+建物)+車位,桃園市桃園區龍城一街61~90號,15.52,住,Missing,Missing,1090223,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080515,123.36000000000001,2,1,1,有,有,6250000,57229,坡道平面,40.36,1500000,Missing,RPROMLQJMHPFFAH68CA
桃園區,房地(土地+建物)+車位,桃園市桃園區樹仁三街61~90號,39.52,住,Missing,Missing,1090301,土地1建物1車位2,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941228,256.99,4,2,3,有,有,12580000,48951,坡道平面,0.0,0,Missing,RPOOMLRJMHPFFAH48CA
桃園區,房地(土地+建物),桃園市桃園區國際路一段1171~1200號,11.75,住,Missing,Missing,1090227,土地1建物1車位0,二十層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861128,128.91,4,1,2,有,有,6300000,48871,Missing,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTQMLRJMHPFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區桃鶯路61~90號,11.68,商,Missing,Missing,1090222,土地2建物1車位1,二層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050713,120.88000000000001,2,2,1,有,有,9700000,80245,坡道平面,25.37,0,Missing,RPQOMLSJMHPFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路871~900號,38.7,住,Missing,Missing,1090323,土地1建物1車位1,六層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080125,248.87,3,2,2,有,有,24050000,104353,坡道平面,36.61,1900000,Missing,RPQPMLSJMHPFFAH88CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路198巷1~30號,30.11,住,Missing,Missing,1080106,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081001,156.84,3,2,2,有,有,10300000,70922,坡道平面,35.58,1700000,Missing,RPQSMLKKMHPFFAH48CA
桃園區,房地(土地+建物)+車位,桃園市桃園區鎮撫街361~390號,16.52,其他,Missing,Missing,1090222,土地2建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850120,131.41,3,2,2,有,有,7350000,55932,坡道平面,0.0,0,Missing,RPXPMLNKMHPFFAH56CA
桃園區,房地(土地+建物),桃園市桃園區三民路一段61~90號,12.81,住,Missing,Missing,1090220,土地2建物1車位0,五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840511,115.46000000000001,2,2,2,有,有,5200000,45037,Missing,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSSMLOKMHPFFAH09CA
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路385巷1~30號,16.94,住,Missing,Missing,1090316,土地4建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060821,121.72999999999999,2,2,1,有,有,10240000,86899,坡道平面,24.03,1750000,Missing,RPPPMLOKMHPFFAH48CA
桃園區,房地(土地+建物),桃園市桃園區莊敬路一段210巷1~30號,15.66,住,Missing,Missing,1090305,土地1建物1車位0,二十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860419,103.42999999999999,3,2,1,有,無,6020000,58204,Missing,0.0,0,Missing,RPPRMLPKMHPFFAH78CA
桃園區,房地(土地+建物),桃園市桃園區經國路391~420號,13.59,住,Missing,Missing,1090203,土地1建物1車位0,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831026,114.72,3,2,2,有,有,6650000,57967,Missing,0.0,0,Missing,RPUNMLSKMHPFFAH56CA
桃園區,房地(土地+建物),桃園市桃園區朝陽街31~60號,13.1,商,Missing,Missing,1090213,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890114,199.98000000000002,3,2,2,有,有,10000000,50005,Missing,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQPMLSLMHPFFAH09CA
